id,crop_id,plate_id,spacing_id,population_id,speed_value,result
AAB6604b,c6ebc359,2d508a00,1793ae67,AB220,"2,7 km/h",Si (Velocidad Minima)
AAB6605,c6ebc359,2d508a00,1793ae67,AB220,3 km/h,Si
AAB6606,c6ebc359,2d508a00,1793ae67,AB220,"3,5 km/h",Si
AAB6607,c6ebc359,2d508a00,1793ae67,AB220,4 km/h,Si
AAB6608,c6ebc359,2d508a00,1793ae67,AB220,"4,5 km/h",Si
AAB6609,c6ebc359,2d508a00,1793ae67,AB220,5 km/h,Si
AAB6610,c6ebc359,2d508a00,1793ae67,AB220,"5,5 km/h",Si
AAB6611,c6ebc359,2d508a00,1793ae67,AB220,6 km/h,Si
AAB6612,c6ebc359,2d508a00,1793ae67,AB220,"6,5 km/h",Si
AAB6613,c6ebc359,2d508a00,1793ae67,AB220,7 km/h,Si
AAB6614,c6ebc359,2d508a00,1793ae67,AB220,"7,5 km/h",Si
AAB6615,c6ebc359,2d508a00,1793ae67,AB220,8 km/h,Si
AAB6616,c6ebc359,2d508a00,1793ae67,AB220,"8,5 km/h",Si
AAB6617,c6ebc359,2d508a00,1793ae67,AB220,9 km/h,Si
AAB6618,c6ebc359,2d508a00,1793ae67,AB220,"9,5 km/h",Si
AAB6619,c6ebc359,2d508a00,1793ae67,AB220,10 km/h,Si
AAB6620,c6ebc359,2d508a00,1793ae67,AB220,"10,5 km/h",Si
AAB6621,c6ebc359,2d508a00,1793ae67,AB220,11 km/h,Si
AAB6622,c6ebc359,2d508a00,1793ae67,AB220,"11,5 km/h",Si
AAB6623,c6ebc359,2d508a00,1793ae67,AB220,12 km/h,Si
AAB6624,c6ebc359,2d508a00,1793ae67,AB220,"12,5 km/h",Si
AAB6625,c6ebc359,2d508a00,1793ae67,AB220,13 km/h,Si
AAB6626,c6ebc359,2d508a00,1793ae67,AB220,"13,5 km/h",Si
AAB6627,c6ebc359,2d508a00,1793ae67,AB220,14 km/h,Si
AAB6628,c6ebc359,2d508a00,1793ae67,AB220,"14,5 km/h",Si
AAB6629,c6ebc359,2d508a00,1793ae67,AB220,15 km/h,Si
AAB6630,c6ebc359,2d508a00,1793ae67,AB221,"0,5  km/h",No (Suba la velocidad)
AAB6631,c6ebc359,2d508a00,1793ae67,AB221,1 km/h,No (Suba la velocidad)
AAB6632,c6ebc359,2d508a00,1793ae67,AB221,"1,5 km/h",No (Suba la velocidad)
AAB6633,c6ebc359,2d508a00,1793ae67,AB221,2 km/h,No (Suba la velocidad)
AAB6634,c6ebc359,2d508a00,1793ae67,AB221,"2,5 km/h",Si (Velocidad MInima)
AAB6635,c6ebc359,2d508a00,1793ae67,AB221,3 km/h,Si
AAB6636,c6ebc359,2d508a00,1793ae67,AB221,"3,5 km/h",Si
AAB6637,c6ebc359,2d508a00,1793ae67,AB221,4 km/h,Si
AAB6638,c6ebc359,2d508a00,1793ae67,AB221,"4,5 km/h",Si
AAB6639,c6ebc359,2d508a00,1793ae67,AB221,5 km/h,Si
AAB6640,c6ebc359,2d508a00,1793ae67,AB221,"5,5 km/h",Si
AAB6641,c6ebc359,2d508a00,1793ae67,AB221,6 km/h,Si
AAB6642,c6ebc359,2d508a00,1793ae67,AB221,"6,5 km/h",Si
AAB6643,c6ebc359,2d508a00,1793ae67,AB221,7 km/h,Si
AAB6644,c6ebc359,2d508a00,1793ae67,AB221,"7,5 km/h",Si
AAB6645,c6ebc359,2d508a00,1793ae67,AB221,8 km/h,Si
AAB6646,c6ebc359,2d508a00,1793ae67,AB221,"8,5 km/h",Si
AAB6647,c6ebc359,2d508a00,1793ae67,AB221,9 km/h,Si
AAB6648,c6ebc359,2d508a00,1793ae67,AB221,"9,5 km/h",Si
AAB6649,c6ebc359,2d508a00,1793ae67,AB221,10 km/h,Si
AAB6650,c6ebc359,2d508a00,1793ae67,AB221,"10,5 km/h",Si
AAB6651,c6ebc359,2d508a00,1793ae67,AB221,11 km/h,Si
AAB6652,c6ebc359,2d508a00,1793ae67,AB221,"11,5 km/h",Si
AAB6653,c6ebc359,2d508a00,1793ae67,AB221,12 km/h,Si
AAB6654,c6ebc359,2d508a00,1793ae67,AB221,"12,5 km/h",Si
AAB6655,c6ebc359,2d508a00,1793ae67,AB221,13 km/h,Si
AAB6656,c6ebc359,2d508a00,1793ae67,AB221,"13,5 km/h",Si
AAB6657,c6ebc359,2d508a00,1793ae67,AB221,14 km/h,Si
AAB6658,c6ebc359,2d508a00,1793ae67,AB221,"14,5 km/h",Si
AAB6659,c6ebc359,2d508a00,1793ae67,AB221,15 km/h,Si
AAB6660,c6ebc359,2d508a00,1793ae67,AB222,"0,5  km/h",NO (Suba la velocidad)
AAB6661,c6ebc359,2d508a00,1793ae67,AB222,1 km/h,NO (Suba la velocidad)
AAB6662,c6ebc359,2d508a00,1793ae67,AB222,"1,5 km/h",NO (Suba la velocidad)
AAB6663,c6ebc359,2d508a00,1793ae67,AB222,2 km/h,Si (Velocidad Minima)
AAB6664,c6ebc359,2d508a00,1793ae67,AB222,"2,5 km/h",Si
AAB6665,c6ebc359,2d508a00,1793ae67,AB222,3 km/h,Si
AAB6666,c6ebc359,2d508a00,1793ae67,AB222,"3,5 km/h",Si
AAB6667,c6ebc359,2d508a00,1793ae67,AB222,4 km/h,Si
AAB6668,c6ebc359,2d508a00,1793ae67,AB222,"4,5 km/h",Si
AAB6669,c6ebc359,2d508a00,1793ae67,AB222,5 km/h,Si
AAB6670,c6ebc359,2d508a00,1793ae67,AB222,"5,5 km/h",Si
AAB6671,c6ebc359,2d508a00,1793ae67,AB222,6 km/h,Si
AAB6672,c6ebc359,2d508a00,1793ae67,AB222,"6,5 km/h",Si
AAB6673,c6ebc359,2d508a00,1793ae67,AB222,7 km/h,Si
AAB6674,c6ebc359,2d508a00,1793ae67,AB222,"7,5 km/h",Si
AAB6675,c6ebc359,2d508a00,1793ae67,AB222,8 km/h,Si
AAB6676,c6ebc359,2d508a00,1793ae67,AB222,"8,5 km/h",Si
AAB6677,c6ebc359,2d508a00,1793ae67,AB222,9 km/h,Si
AAB6678,c6ebc359,2d508a00,1793ae67,AB222,"9,5 km/h",Si
AAB6679,c6ebc359,2d508a00,1793ae67,AB222,10 km/h,Si
AAB6680,c6ebc359,2d508a00,1793ae67,AB222,"10,5 km/h",Si
AAB6681,c6ebc359,2d508a00,1793ae67,AB222,11 km/h,Si
AAB6682,c6ebc359,2d508a00,1793ae67,AB222,"11,5 km/h",Si
AAB6683,c6ebc359,2d508a00,1793ae67,AB222,12 km/h,Si
AAB6684,c6ebc359,2d508a00,1793ae67,AB222,"12,5 km/h",Si
AAB6685,c6ebc359,2d508a00,1793ae67,AB222,13 km/h,Si
AAB6686,c6ebc359,2d508a00,1793ae67,AB222,"13,5 km/h",Si (Velocidad Maxima)
AAB6687,c6ebc359,2d508a00,1793ae67,AB222,14 km/h,No (Baje la velocidad)
AAB6688,c6ebc359,2d508a00,1793ae67,AB222,"14,5 km/h",No (Baje la velocidad)
AAB6689,c6ebc359,2d508a00,1793ae67,AB222,15 km/h,No (Baje la velocidad)
AAB6690,c6ebc359,2d508a00,1793ae67,AB223,"0,5  km/h",No (Suba la velocidad)
AAB6691,c6ebc359,2d508a00,1793ae67,AB223,1 km/h,No (Suba la velocidad)
AAB6692,c6ebc359,2d508a00,1793ae67,AB223,"1,5 km/h",No (Suba la velocidad)
AAB6693,c6ebc359,2d508a00,1793ae67,AB223,2 km/h,Si (Velocidad Minima)
AAB6694,c6ebc359,2d508a00,1793ae67,AB223,"2,5 km/h",Si
AAB6695,c6ebc359,2d508a00,1793ae67,AB223,3 km/h,Si
AAB6696,c6ebc359,2d508a00,1793ae67,AB223,"3,5 km/h",Si
AAB6697,c6ebc359,2d508a00,1793ae67,AB223,4 km/h,Si
AAB6698,c6ebc359,2d508a00,1793ae67,AB223,"4,5 km/h",Si
AAB6699,c6ebc359,2d508a00,1793ae67,AB223,5 km/h,Si
AAB6700,c6ebc359,2d508a00,1793ae67,AB223,"5,5 km/h",Si
AAB6701,c6ebc359,2d508a00,1793ae67,AB223,6 km/h,Si
AAB6702,c6ebc359,2d508a00,1793ae67,AB223,"6,5 km/h",Si
AAB6703,c6ebc359,2d508a00,1793ae67,AB223,7 km/h,Si
AAB6704,c6ebc359,2d508a00,1793ae67,AB223,"7,5 km/h",Si
AAB6705,c6ebc359,2d508a00,1793ae67,AB223,8 km/h,Si
AAB6706,c6ebc359,2d508a00,1793ae67,AB223,"8,5 km/h",Si
AAB6707,c6ebc359,2d508a00,1793ae67,AB223,9 km/h,Si
AAB6708,c6ebc359,2d508a00,1793ae67,AB223,"9,5 km/h",Si
AAB6709,c6ebc359,2d508a00,1793ae67,AB223,10 km/h,Si
AAB6710,c6ebc359,2d508a00,1793ae67,AB223,"10,5 km/h",Si
AAB6711,c6ebc359,2d508a00,1793ae67,AB223,11 km/h,Si
AAB6712,c6ebc359,2d508a00,1793ae67,AB223,"11,5 km/h",Si
AAB6713,c6ebc359,2d508a00,1793ae67,AB223,12 km/h,Si
AAB6714,c6ebc359,2d508a00,1793ae67,AB223,"12,5 km/h",Si
AAB6715,c6ebc359,2d508a00,1793ae67,AB223,13 km/h,Si
AAB6716,c6ebc359,2d508a00,1793ae67,AB223,"13,5 km/h",Si (Velocidad Maxima)
AAB6717,c6ebc359,2d508a00,1793ae67,AB223,14 km/h,No (Baje la velocidad)
AAB6718,c6ebc359,2d508a00,1793ae67,AB223,"14,5 km/h",No (Baje la velocidad)
AAB6719,c6ebc359,2d508a00,1793ae67,AB223,15 km/h,No (Baje la velocidad)
AAB6720,c6ebc359,2d508a00,1793ae67,AB224,"0,5  km/h",No (Suba la velocidad)
AAB6721,c6ebc359,2d508a00,1793ae67,AB224,1 km/h,No (Suba la velocidad)
AAB6722,c6ebc359,2d508a00,1793ae67,AB224,"1,5 km/h",No (Suba la velocidad)
AAB6722b,c6ebc359,2d508a00,1793ae67,AB224,"1,8 km/h",Si (Velocidad Minima)
AAB6723,c6ebc359,2d508a00,1793ae67,AB224,2 km/h,Si
AAB6724,c6ebc359,2d508a00,1793ae67,AB224,"2,5 km/h",Si
AAB6725,c6ebc359,2d508a00,1793ae67,AB224,3 km/h,Si
AAB6726,c6ebc359,2d508a00,1793ae67,AB224,"3,5 km/h",Si
AAB6727,c6ebc359,2d508a00,1793ae67,AB224,4 km/h,Si
AAB6728,c6ebc359,2d508a00,1793ae67,AB224,"4,5 km/h",Si
AAB6729,c6ebc359,2d508a00,1793ae67,AB224,5 km/h,Si
AAB6730,c6ebc359,2d508a00,1793ae67,AB224,"5,5 km/h",Si
AAB6731,c6ebc359,2d508a00,1793ae67,AB224,6 km/h,Si
AAB6732,c6ebc359,2d508a00,1793ae67,AB224,"6,5 km/h",Si
AAB6733,c6ebc359,2d508a00,1793ae67,AB224,7 km/h,Si
AAB6734,c6ebc359,2d508a00,1793ae67,AB224,"7,5 km/h",Si
AAB6735,c6ebc359,2d508a00,1793ae67,AB224,8 km/h,Si
AAB6736,c6ebc359,2d508a00,1793ae67,AB224,"8,5 km/h",Si
AAB6737,c6ebc359,2d508a00,1793ae67,AB224,9 km/h,Si
AAB6738,c6ebc359,2d508a00,1793ae67,AB224,"9,5 km/h",Si
AAB6739,c6ebc359,2d508a00,1793ae67,AB224,10 km/h,Si
AAB6740,c6ebc359,2d508a00,1793ae67,AB224,"10,5 km/h",Si
AAB6741,c6ebc359,2d508a00,1793ae67,AB224,11 km/h,Si (Velocidad Maxima)
AAB6742,c6ebc359,2d508a00,1793ae67,AB224,"11,5 km/h",No (Baje la velocidad)
AAB6743,c6ebc359,2d508a00,1793ae67,AB224,12 km/h,No (Baje la velocidad)
AAB6744,c6ebc359,2d508a00,1793ae67,AB224,"12,5 km/h",No (Baje la velocidad)
AAB6745,c6ebc359,2d508a00,1793ae67,AB224,13 km/h,No (Baje la velocidad)
AAB6746,c6ebc359,2d508a00,1793ae67,AB224,"13,5 km/h",No (Baje la velocidad)
AAB6747,c6ebc359,2d508a00,1793ae67,AB224,14 km/h,No (Baje la velocidad)
AAB6748,c6ebc359,2d508a00,1793ae67,AB224,"14,5 km/h",No (Baje la velocidad)
AAB6749,c6ebc359,2d508a00,1793ae67,AB224,15 km/h,No (Baje la velocidad)
AAB6750,c6ebc359,2d508a00,1793ae67,AB225,"0,5  km/h",No (Suba la velocidad)
AAB6751,c6ebc359,2d508a00,1793ae67,AB225,1 km/h,No (Suba la velocidad)
AAB6752,c6ebc359,2d508a00,1793ae67,AB225,"1,5 km/h",Si (Velocidad Minima)
AAB6753,c6ebc359,2d508a00,1793ae67,AB225,2 km/h,Si
AAB6754,c6ebc359,2d508a00,1793ae67,AB225,"2,5 km/h",Si
AAB6755,c6ebc359,2d508a00,1793ae67,AB225,3 km/h,Si
AAB6756,c6ebc359,2d508a00,1793ae67,AB225,"3,5 km/h",Si
AAB6757,c6ebc359,2d508a00,1793ae67,AB225,4 km/h,Si
AAB6758,c6ebc359,2d508a00,1793ae67,AB225,"4,5 km/h",Si
AAB6759,c6ebc359,2d508a00,1793ae67,AB225,5 km/h,Si
AAB6760,c6ebc359,2d508a00,1793ae67,AB225,"5,5 km/h",Si
AAB6761,c6ebc359,2d508a00,1793ae67,AB225,6 km/h,Si
AAB6762,c6ebc359,2d508a00,1793ae67,AB225,"6,5 km/h",Si
AAB6763,c6ebc359,2d508a00,1793ae67,AB225,7 km/h,Si
AAB6764,c6ebc359,2d508a00,1793ae67,AB225,"7,5 km/h",Si
AAB6765,c6ebc359,2d508a00,1793ae67,AB225,8 km/h,Si
AAB6766,c6ebc359,2d508a00,1793ae67,AB225,"8,5 km/h",Si
AAB6767,c6ebc359,2d508a00,1793ae67,AB225,9 km/h,Si
AAB6768,c6ebc359,2d508a00,1793ae67,AB225,"9,5 km/h",Si
AAB6769,c6ebc359,2d508a00,1793ae67,AB225,10 km/h,Si
AAB6770,c6ebc359,2d508a00,1793ae67,AB225,"10,5 km/h",Si (Velocidad Maxima)
AAB6771,c6ebc359,2d508a00,1793ae67,AB225,11 km/h,No (Baje la velocidad)
AAB6772,c6ebc359,2d508a00,1793ae67,AB225,"11,5 km/h",No (Baje la velocidad)
AAB6773,c6ebc359,2d508a00,1793ae67,AB225,12 km/h,No (Baje la velocidad)
AAB6774,c6ebc359,2d508a00,1793ae67,AB225,"12,5 km/h",No (Baje la velocidad)
AAB6775,c6ebc359,2d508a00,1793ae67,AB225,13 km/h,No (Baje la velocidad)
AAB6776,c6ebc359,2d508a00,1793ae67,AB225,"13,5 km/h",No (Baje la velocidad)
AAB6777,c6ebc359,2d508a00,1793ae67,AB225,14 km/h,No (Baje la velocidad)
AAB6778,c6ebc359,2d508a00,1793ae67,AB225,"14,5 km/h",No (Baje la velocidad)
AAB6779,c6ebc359,2d508a00,1793ae67,AB225,15 km/h,No (Baje la velocidad)
AAB6780,c6ebc359,2d508a00,1793ae67,AB226,"0,5  km/h",No (Suba la velocidad)
AAB6781,c6ebc359,2d508a00,1793ae67,AB226,1 km/h,No (Suba la velocidad)
AAB6782,c6ebc359,2d508a00,1793ae67,AB226,"1,5 km/h",Si (Velocidad Minima)
AAB6783,c6ebc359,2d508a00,1793ae67,AB226,2 km/h,Si
AAB6784,c6ebc359,2d508a00,1793ae67,AB226,"2,5 km/h",Si
AAB6785,c6ebc359,2d508a00,1793ae67,AB226,3 km/h,Si
AAB6786,c6ebc359,2d508a00,1793ae67,AB226,"3,5 km/h",Si
AAB6787,c6ebc359,2d508a00,1793ae67,AB226,4 km/h,Si
AAB6788,c6ebc359,2d508a00,1793ae67,AB226,"4,5 km/h",Si
AAB6789,c6ebc359,2d508a00,1793ae67,AB226,5 km/h,Si
AAB6790,c6ebc359,2d508a00,1793ae67,AB226,"5,5 km/h",Si
AAB6791,c6ebc359,2d508a00,1793ae67,AB226,6 km/h,Si
AAB6792,c6ebc359,2d508a00,1793ae67,AB226,"6,5 km/h",Si
AAB6793,c6ebc359,2d508a00,1793ae67,AB226,7 km/h,Si
AAB6794,c6ebc359,2d508a00,1793ae67,AB226,"7,5 km/h",Si
AAB6795,c6ebc359,2d508a00,1793ae67,AB226,8 km/h,Si
AAB6796,c6ebc359,2d508a00,1793ae67,AB226,"8,5 km/h",Si
AAB6797,c6ebc359,2d508a00,1793ae67,AB226,9 km/h,Si
AAB6798,c6ebc359,2d508a00,1793ae67,AB226,"9,5 km/h",Si (Velocidad Maxima)
AAB6799,c6ebc359,2d508a00,1793ae67,AB226,10 km/h,No (Baje la velocidad)
AAB6800,c6ebc359,2d508a00,1793ae67,AB226,"10,5 km/h",No (Baje la velocidad)
AAB6801,c6ebc359,2d508a00,1793ae67,AB226,11 km/h,No (Baje la velocidad)
AAB6802,c6ebc359,2d508a00,1793ae67,AB226,"11,5 km/h",No (Baje la velocidad)
AAB6803,c6ebc359,2d508a00,1793ae67,AB226,12 km/h,No (Baje la velocidad)
AAB6804,c6ebc359,2d508a00,1793ae67,AB226,"12,5 km/h",No (Baje la velocidad)
AAB6805,c6ebc359,2d508a00,1793ae67,AB226,13 km/h,No (Baje la velocidad)
AAB6806,c6ebc359,2d508a00,1793ae67,AB226,"13,5 km/h",No (Baje la velocidad)
AAB6807,c6ebc359,2d508a00,1793ae67,AB226,14 km/h,No (Baje la velocidad)
AAB6808,c6ebc359,2d508a00,1793ae67,AB226,"14,5 km/h",No (Baje la velocidad)
AAB6809,c6ebc359,2d508a00,1793ae67,AB226,15 km/h,No (Baje la velocidad)
AAB6810,c6ebc359,2d508a00,1793ae67,AB227,"0,5  km/h",No (Suba la velocidad)
AAB6811,c6ebc359,2d508a00,1793ae67,AB227,1 km/h,No (Suba la velocidad)
AAB6812,c6ebc359,2d508a00,1793ae67,AB227,"1,5 km/h",Si (Velocidad Minima)
AAB6813,c6ebc359,2d508a00,1793ae67,AB227,2 km/h,Si
AAB6814,c6ebc359,2d508a00,1793ae67,AB227,"2,5 km/h",Si
AAB6815,c6ebc359,2d508a00,1793ae67,AB227,3 km/h,Si
AAB6816,c6ebc359,2d508a00,1793ae67,AB227,"3,5 km/h",Si
AAB6817,c6ebc359,2d508a00,1793ae67,AB227,4 km/h,Si
AAB6818,c6ebc359,2d508a00,1793ae67,AB227,"4,5 km/h",Si
AAB6819,c6ebc359,2d508a00,1793ae67,AB227,5 km/h,Si
AAB6820,c6ebc359,2d508a00,1793ae67,AB227,"5,5 km/h",Si
AAB6821,c6ebc359,2d508a00,1793ae67,AB227,6 km/h,Si
AAB6822,c6ebc359,2d508a00,1793ae67,AB227,"6,5 km/h",Si
AAB6823,c6ebc359,2d508a00,1793ae67,AB227,7 km/h,Si
AAB6824,c6ebc359,2d508a00,1793ae67,AB227,"7,5 km/h",Si
AAB6825,c6ebc359,2d508a00,1793ae67,AB227,8 km/h,Si
AAB6826,c6ebc359,2d508a00,1793ae67,AB227,"8,5 km/h",Si
AAB6827,c6ebc359,2d508a00,1793ae67,AB227,9 km/h,Si (Velocidad Maxima)
AAB6828,c6ebc359,2d508a00,1793ae67,AB227,"9,5 km/h",No (Baje la velocidad)
AAB6829,c6ebc359,2d508a00,1793ae67,AB227,10 km/h,No (Baje la velocidad)
AAB6830,c6ebc359,2d508a00,1793ae67,AB227,"10,5 km/h",No (Baje la velocidad)
AAB6831,c6ebc359,2d508a00,1793ae67,AB227,11 km/h,No (Baje la velocidad)
AAB6832,c6ebc359,2d508a00,1793ae67,AB227,"11,5 km/h",No (Baje la velocidad)
AAB6833,c6ebc359,2d508a00,1793ae67,AB227,12 km/h,No (Baje la velocidad)
AAB6834,c6ebc359,2d508a00,1793ae67,AB227,"12,5 km/h",No (Baje la velocidad)
AAB6835,c6ebc359,2d508a00,1793ae67,AB227,13 km/h,No (Baje la velocidad)
AAB6836,c6ebc359,2d508a00,1793ae67,AB227,"13,5 km/h",No (Baje la velocidad)
AAB6837,c6ebc359,2d508a00,1793ae67,AB227,14 km/h,No (Baje la velocidad)
AAB6838,c6ebc359,2d508a00,1793ae67,AB227,"14,5 km/h",No (Baje la velocidad)
AAB6839,c6ebc359,2d508a00,1793ae67,AB227,15 km/h,No (Baje la velocidad)
AAB6840,c6ebc359,2d508a00,25d4cdf1,AB228,"0,5  km/h",No (Suba la velocidad)
AAB6841,c6ebc359,2d508a00,25d4cdf1,AB228,1 km/h,No (Suba la velocidad)
AAB6842,c6ebc359,2d508a00,25d4cdf1,AB228,"1,5 km/h",No (Suba la velocidad)
AAB6843,c6ebc359,2d508a00,25d4cdf1,AB228,2 km/h,No (Suba la velocidad)
AAB6844,c6ebc359,2d508a00,25d4cdf1,AB228,"2,5 km/h",No (Suba la velocidad)
AAB6845,c6ebc359,2d508a00,25d4cdf1,AB228,3 km/h,No (Suba la velocidad)
AAB6846,c6ebc359,2d508a00,25d4cdf1,AB228,"3,5 km/h",No (Suba la velocidad)
AAB6847,c6ebc359,2d508a00,25d4cdf1,AB228,4 km/h,No (Suba la velocidad)
AAB6848,c6ebc359,2d508a00,25d4cdf1,AB228,"4,5 km/h",No (Suba la velocidad)
AAB6849,c6ebc359,2d508a00,25d4cdf1,AB228,5 km/h,No (Suba la velocidad)
AAB6850,c6ebc359,2d508a00,25d4cdf1,AB228,"5,5 km/h",No (Suba la velocidad)
AAB6851,c6ebc359,2d508a00,25d4cdf1,AB228,6 km/h,No (Suba la velocidad)
AAB6852,c6ebc359,2d508a00,25d4cdf1,AB228,"6,5 km/h",No (Suba la velocidad)
AAB6853,c6ebc359,2d508a00,25d4cdf1,AB228,7 km/h,No (Suba la velocidad)
AAB6854,c6ebc359,2d508a00,25d4cdf1,AB228,"7,5 km/h",No (Suba la velocidad)
AAB6855,c6ebc359,2d508a00,25d4cdf1,AB228,8 km/h,No (Suba la velocidad)
AAB6856,c6ebc359,2d508a00,25d4cdf1,AB228,"8,5 km/h",No (Suba la velocidad)
AAB6857,c6ebc359,2d508a00,25d4cdf1,AB228,9 km/h,No (Suba la velocidad)
AAB6858,c6ebc359,2d508a00,25d4cdf1,AB228,"9,5 km/h",No (Suba la velocidad)
AAB6859,c6ebc359,2d508a00,25d4cdf1,AB228,10 km/h,No (Suba la velocidad)
AAB6860,c6ebc359,2d508a00,25d4cdf1,AB228,"10,5 km/h",No (Suba la velocidad)
AAB6861,c6ebc359,2d508a00,25d4cdf1,AB228,11 km/h,No (Suba la velocidad)
AAB6862,c6ebc359,2d508a00,25d4cdf1,AB228,"11,5 km/h",No (Suba la velocidad)
AAB6863,c6ebc359,2d508a00,25d4cdf1,AB228,12 km/h,No (Suba la velocidad)
AAB6864,c6ebc359,2d508a00,25d4cdf1,AB228,"12,5 km/h",No (Suba la velocidad)
AAB6865,c6ebc359,2d508a00,25d4cdf1,AB228,13 km/h,Si (Velocidad Minima)
AAB6866,c6ebc359,2d508a00,25d4cdf1,AB228,"13,5 km/h",Si
AAB6867,c6ebc359,2d508a00,25d4cdf1,AB228,14 km/h,Si
AAB6868,c6ebc359,2d508a00,25d4cdf1,AB228,"14,5 km/h",Si
AAB6869,c6ebc359,2d508a00,25d4cdf1,AB228,15 km/h,Si
AAB6870,c6ebc359,2d508a00,25d4cdf1,AB229,"0,5  km/h",No (Suba la velocidad)
AAB6871,c6ebc359,2d508a00,25d4cdf1,AB229,1 km/h,No (Suba la velocidad)
AAB6872,c6ebc359,2d508a00,25d4cdf1,AB229,"1,5 km/h",No (Suba la velocidad)
AAB6873,c6ebc359,2d508a00,25d4cdf1,AB229,2 km/h,No (Suba la velocidad)
AAB6874,c6ebc359,2d508a00,25d4cdf1,AB229,"2,5 km/h",No (Suba la velocidad)
AAB6875,c6ebc359,2d508a00,25d4cdf1,AB229,3 km/h,No (Suba la velocidad)
AAB6876,c6ebc359,2d508a00,25d4cdf1,AB229,"3,5 km/h",No (Suba la velocidad)
AAB6877,c6ebc359,2d508a00,25d4cdf1,AB229,4 km/h,No (Suba la velocidad)
AAB6878,c6ebc359,2d508a00,25d4cdf1,AB229,"4,5 km/h",No (Suba la velocidad)
AAB6879,c6ebc359,2d508a00,25d4cdf1,AB229,5 km/h,No (Suba la velocidad)
AAB6880,c6ebc359,2d508a00,25d4cdf1,AB229,"5,5 km/h",No (Suba la velocidad)
AAB6881,c6ebc359,2d508a00,25d4cdf1,AB229,6 km/h,No (Suba la velocidad)
AAB6882,c6ebc359,2d508a00,25d4cdf1,AB229,"6,5 km/h",No (Suba la velocidad)
AAB6883,c6ebc359,2d508a00,25d4cdf1,AB229,7 km/h,Si (Velocidad Minima)
AAB6884,c6ebc359,2d508a00,25d4cdf1,AB229,"7,5 km/h",Si
AAB6885,c6ebc359,2d508a00,25d4cdf1,AB229,8 km/h,Si
AAB6886,c6ebc359,2d508a00,25d4cdf1,AB229,"8,5 km/h",Si
AAB6887,c6ebc359,2d508a00,25d4cdf1,AB229,9 km/h,Si
AAB6888,c6ebc359,2d508a00,25d4cdf1,AB229,"9,5 km/h",Si
AAB6889,c6ebc359,2d508a00,25d4cdf1,AB229,10 km/h,Si
AAB6890,c6ebc359,2d508a00,25d4cdf1,AB229,"10,5 km/h",Si
AAB6891,c6ebc359,2d508a00,25d4cdf1,AB229,11 km/h,Si
AAB6892,c6ebc359,2d508a00,25d4cdf1,AB229,"11,5 km/h",Si
AAB6893,c6ebc359,2d508a00,25d4cdf1,AB229,12 km/h,Si
AAB6894,c6ebc359,2d508a00,25d4cdf1,AB229,"12,5 km/h",Si
AAB6895,c6ebc359,2d508a00,25d4cdf1,AB229,13 km/h,Si
AAB6896,c6ebc359,2d508a00,25d4cdf1,AB229,"13,5 km/h",Si
AAB6897,c6ebc359,2d508a00,25d4cdf1,AB229,14 km/h,Si
AAB6898,c6ebc359,2d508a00,25d4cdf1,AB229,"14,5 km/h",Si
AAB6899,c6ebc359,2d508a00,25d4cdf1,AB229,15 km/h,Si
AAB6900,c6ebc359,2d508a00,25d4cdf1,AB230,"0,5  km/h",No (Suba la velocidad)
AAB6901,c6ebc359,2d508a00,25d4cdf1,AB230,1 km/h,No (Suba la velocidad)
AAB6902,c6ebc359,2d508a00,25d4cdf1,AB230,"1,5 km/h",No (Suba la velocidad)
AAB6903,c6ebc359,2d508a00,25d4cdf1,AB230,2 km/h,No (Suba la velocidad)
AAB6904,c6ebc359,2d508a00,25d4cdf1,AB230,"2,5 km/h",No (Suba la velocidad)
AAB6905,c6ebc359,2d508a00,25d4cdf1,AB230,3 km/h,No (Suba la velocidad)
AAB6906,c6ebc359,2d508a00,25d4cdf1,AB230,"3,5 km/h",No (Suba la velocidad)
AAB6907,c6ebc359,2d508a00,25d4cdf1,AB230,4 km/h,No (Suba la velocidad)
AAB6908,c6ebc359,2d508a00,25d4cdf1,AB230,"4,5 km/h",No (Suba la velocidad)
AAB6909,c6ebc359,2d508a00,25d4cdf1,AB230,5 km/h,Si (Velocidad Minima)
AAB6910,c6ebc359,2d508a00,25d4cdf1,AB230,"5,5 km/h",Si
AAB6911,c6ebc359,2d508a00,25d4cdf1,AB230,6 km/h,Si
AAB6912,c6ebc359,2d508a00,25d4cdf1,AB230,"6,5 km/h",Si
AAB6913,c6ebc359,2d508a00,25d4cdf1,AB230,7 km/h,Si
AAB6914,c6ebc359,2d508a00,25d4cdf1,AB230,"7,5 km/h",Si
AAB6915,c6ebc359,2d508a00,25d4cdf1,AB230,8 km/h,Si
AAB6916,c6ebc359,2d508a00,25d4cdf1,AB230,"8,5 km/h",Si
AAB6917,c6ebc359,2d508a00,25d4cdf1,AB230,9 km/h,Si
AAB6918,c6ebc359,2d508a00,25d4cdf1,AB230,"9,5 km/h",Si
AAB6919,c6ebc359,2d508a00,25d4cdf1,AB230,10 km/h,Si
AAB6920,c6ebc359,2d508a00,25d4cdf1,AB230,"10,5 km/h",Si
AAB6921,c6ebc359,2d508a00,25d4cdf1,AB230,11 km/h,Si
